,algorithm,n_neighbors,p,weights,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
26,ball_tree,3,3,uniform,0.7507692307692307,0.6744186046511628,0.7527472527472527,0.6898148148148149,0.7507692307692307,0.6744186046511628,0.75229078613694,0.6912144702842377,0.749298870613204,0.6774891774891775,0.7507692307692307,0.6744186046511628,0.7507692307692307,0.6744186046511628,0.7494026597111825,0.6699561403508771,0.7507692307692307,0.6744186046511628,0.7499151238579506,0.66906364749082
27,auto,3,2,distance,0.7661538461538462,0.6744186046511628,0.768683137073809,0.6898148148148149,0.7661538461538462,0.6744186046511628,0.7681279268718659,0.6912144702842377,0.7646100204653983,0.6774891774891775,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.6744186046511628,0.7647619047619048,0.6699561403508771,0.7661538461538462,0.6744186046511628,0.7652630036630036,0.66906364749082
28,auto,10,1,distance,0.7630769230769231,0.6976744186046512,0.7631220177232447,0.7017543859649122,0.7630769230769231,0.6976744186046512,0.7635278695401395,0.7025703794369644,0.7633214583491246,0.699134199134199,0.7630769230769231,0.6976744186046512,0.7630769230769231,0.6976744186046512,0.7630410287002054,0.6970189701897019,0.7630769230769231,0.6976744186046512,0.7631217910478201,0.6966912459822273
29,brute,10,2,distance,0.7630769230769231,0.7209302325581395,0.7631668946648427,0.7288888888888889,0.7630769230769231,0.7209302325581395,0.7631242765442492,0.7300258397932816,0.7624687334192375,0.722943722943723,0.7630769230769231,0.7209302325581395,0.7630769230769231,0.7209302325581395,0.7626364662474272,0.7195652173913043,0.7630769230769231,0.7209302325581395,0.7629196170663889,0.7191102123356926
30,brute,10,3,distance,0.7630769230769231,0.6744186046511628,0.7631220177232447,0.6760869565217391,0.7630769230769231,0.6744186046511628,0.7635278695401395,0.6766430738119312,0.7633214583491246,0.6753246753246753,0.7630769230769231,0.6744186046511628,0.7630769230769231,0.6744186046511628,0.7630410287002054,0.6742424242424242,0.7630769230769231,0.6744186046511628,0.7631217910478201,0.6740662438336856
31,ball_tree,3,3,distance,0.7661538461538462,0.627906976744186,0.7666666666666666,0.6333333333333333,0.7661538461538462,0.627906976744186,0.7664820512820514,0.6341085271317829,0.7652922004093079,0.6298701298701299,0.7661538461538462,0.627906976744186,0.7661538461538462,0.627906976744186,0.7655122655122655,0.6260869565217391,0.7661538461538462,0.627906976744186,0.7658519258519257,0.6254802831142569
32,auto,5,3,distance,0.7661538461538462,0.6046511627906976,0.7661578187893978,0.6074561403508771,0.7661538461538462,0.6046511627906976,0.7661557156293999,0.6080171358629131,0.7656332903812628,0.606060606060606,0.7661538461538462,0.6046511627906976,0.7661538461538462,0.6046511627906976,0.7657790927021696,0.6037940379403794,0.7661538461538462,0.6046511627906976,0.7660385373994841,0.6033654755152202
33,kd_tree,5,1,distance,0.7630769230769231,0.627906976744186,0.7666511951728939,0.6400462962962963,0.7630769230769231,0.627906976744186,0.7659667600906866,0.6411498708010336,0.7612749185173956,0.6309523809523809,0.7630769230769231,0.627906976744186,0.7630769230769231,0.627906976744186,0.7613052145630049,0.6228070175438596,0.7630769230769231,0.627906976744186,0.7618746922996215,0.6217870257037944
34,brute,10,1,uniform,0.7076923076923077,0.7674418604651163,0.7075821845174973,0.7766666666666666,0.7076923076923077,0.7674418604651163,0.7079125540419283,0.777984496124031,0.7077237929204881,0.7694805194805194,0.7076923076923077,0.7674418604651163,0.7076923076923077,0.7674418604651163,0.7075926469613312,0.7663043478260869,0.7076923076923077,0.7674418604651163,0.7077421380577958,0.7659251769464106
35,kd_tree,3,1,uniform,0.7538461538461538,0.6744186046511628,0.7568532818532818,0.6898148148148149,0.7538461538461538,0.6744186046511628,0.7562518562518562,0.6912144702842377,0.7521223376032744,0.6774891774891775,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7521354484441733,0.6699561403508771,0.7538461538461538,0.6744186046511628,0.7527056835781668,0.66906364749082
