,criterion,learning_rate,loss,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
50,squared_error,2.0,log_loss,15.0,,10.0,1,5,100,False,0.5665938864628821,0.6182572614107884,0.604234144833059,0.6353725282485876,0.5665938864628821,0.6182572614107884,0.6079732433466528,0.6334035152495487,0.5789319630933621,0.6059193258737394,0.5665938864628821,0.6182572614107884,0.5665938864628821,0.6182572614107884,0.5439757223113965,0.5902572442341809,0.5665938864628821,0.6182572614107884,0.5389864213956277,0.596035025556338
51,friedman_mse,1.0,exponential,20.0,0.7,,2,2,100,False,0.7931222707423581,0.7593360995850622,0.7926212841514405,0.759228650137741,0.7931222707423581,0.7593360995850622,0.7933257965449184,0.7606254929529166,0.792971228066822,0.7599806603121978,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7927561602784232,0.7591328921974083,0.7931222707423581,0.7593360995850622,0.7931840815999054,0.7595102773459084
52,squared_error,2.0,exponential,20.0,,10.0,4,2,50,False,0.7822052401746725,0.7053941908713693,0.7816815849146677,0.7093337959750173,0.7822052401746725,0.7053941908713693,0.7823746580529093,0.7117725991344186,0.7819740248569049,0.7083506009117282,0.7822052401746725,0.7053941908713693,0.7822052401746725,0.7053941908713693,0.7817994897287539,0.7053130112804615,0.7822052401746725,0.7053941908713693,0.7822617370722055,0.7050491776100115
53,friedman_mse,1.0,log_loss,5.0,sqrt,,4,2,100,True,0.7931222707423581,0.7468879668049793,0.7926136770497673,0.7470041322314049,0.7931222707423581,0.7468879668049793,0.7932868157605493,0.7485142827749391,0.7929174666171265,0.7477206796518856,0.7931222707423581,0.7468879668049793,0.7931222707423581,0.7468879668049793,0.7927368586646559,0.7467309845809286,0.7931222707423581,0.7468879668049793,0.7931759357152026,0.7470711127330384
54,friedman_mse,0.5,exponential,15.0,0.5,,4,10,50,False,0.7931222707423581,0.7593360995850622,0.7926212841514405,0.7597120815539331,0.7931222707423581,0.7593360995850622,0.7933257965449184,0.7613413367523733,0.792971228066822,0.7604296173504628,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7927561602784232,0.7592324652060081,0.7931222707423581,0.7593360995850622,0.7931840815999054,0.7595019145915489
55,friedman_mse,0.5,exponential,20.0,0.7,30.0,4,2,50,True,0.7931222707423581,0.7593360995850622,0.7926212841514405,0.759228650137741,0.7931222707423581,0.7593360995850622,0.7933257965449184,0.7606254929529166,0.792971228066822,0.7599806603121978,0.7931222707423581,0.7593360995850622,0.7931222707423581,0.7593360995850622,0.7927561602784232,0.7591328921974083,0.7931222707423581,0.7593360995850622,0.7931840815999054,0.7595102773459084
56,squared_error,1.0,log_loss,15.0,log2,10.0,1,5,100,False,0.7931222707423581,0.7551867219917012,0.7926796107241676,0.7553030303030304,0.7931222707423581,0.7551867219917012,0.7935095982582747,0.756815038350308,0.7931862738656035,0.7560436524381821,0.7931222707423581,0.7551867219917012,0.7931222707423581,0.7551867219917012,0.792828385693054,0.7550348867258161,0.7931222707423581,0.7551867219917012,0.7932117140182331,0.7553638631352338
57,friedman_mse,0.5,log_loss,20.0,,30.0,1,10,50,False,0.7931222707423581,0.7510373443983402,0.793020594965675,0.7509297520661157,0.7931222707423581,0.7510373443983402,0.7941644474533591,0.7523284523850348,0.7937238883625577,0.7516576875259013,0.7931222707423581,0.7510373443983402,0.7931222707423581,0.7510373443983402,0.7929741670923003,0.7508271298593879,0.7931222707423581,0.7510373443983402,0.7932461942046513,0.7512175282888708
58,squared_error,2.0,exponential,5.0,0.7,30.0,2,2,50,False,0.7893013100436681,0.7302904564315352,0.7902775408641258,0.7295376121463077,0.7893013100436681,0.7302904564315352,0.7919045922315552,0.7304273372106674,0.790726986216759,0.7297278629644979,0.7893013100436681,0.7302904564315352,0.7893013100436681,0.7302904564315352,0.7892809678476713,0.7296201045963719,0.7893013100436681,0.7302904564315352,0.7893826788276554,0.7303463190844657
59,friedman_mse,2.0,exponential,15.0,sqrt,10.0,2,2,200,False,0.7876637554585153,0.7012448132780082,0.7882555673382821,0.7068628818524201,0.7876637554585153,0.7012448132780082,0.7879781555196415,0.7095678778326925,0.7857791407964579,0.7048625500759773,0.7876637554585153,0.7012448132780082,0.7876637554585153,0.7012448132780082,0.7863984608297169,0.7009925558312655,0.7876637554585153,0.7012448132780082,0.7872060956991628,0.7005240777158861
