,bootstrap,max_features,max_samples,n_estimators,random_state,warm_start,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
24,False,1.0,1.0,10,23,True,0.817283513369931,0.7718253968253969,0.8174958006385288,0.7719192980065536,0.817283513369931,0.7718253968253969,0.8183842028305098,0.7724169742666842,0.8179583542683921,0.7721562411242351,0.817283513369931,0.7718253968253969,0.817283513369931,0.7718253968253969,0.8172426885687627,0.7717914958977287,0.817283513369931,0.7718253968253969,0.8173499745983731,0.771875065626399
25,False,0.3,0.5,20,23,False,0.815512661590225,0.7723922902494331,0.8152545799818933,0.7721962255992093,0.815512661590225,0.7723922902494331,0.8154878420060495,0.7723694160402405,0.815145408003894,0.7721269701986595,0.815512661590225,0.7723922902494331,0.815512661590225,0.7723922902494331,0.815196418908569,0.7721585505566786,0.815512661590225,0.7723922902494331,0.8154966870027098,0.7723778107994395
26,False,0.5,0.5,10,23,True,0.8133168053833895,0.778344671201814,0.813031156246778,0.7781799035476751,0.8133168053833895,0.778344671201814,0.8135207774098414,0.7785033363502442,0.8133501990710019,0.7783660197363236,0.8133168053833895,0.778344671201814,0.8133168053833895,0.778344671201814,0.8131361134249053,0.7782306398259089,0.8133168053833895,0.778344671201814,0.8133643450672273,0.7783817313989831
27,False,0.3,0.3,5,23,False,0.8017708517797061,0.7630385487528345,0.8014668559464996,0.7629421181304228,0.8017708517797061,0.7630385487528345,0.8019383683647177,0.763335258360255,0.801739035536815,0.7631654029239403,0.8017708517797061,0.7630385487528345,0.8017708517797061,0.7630385487528345,0.8015638209853828,0.7629555903397632,0.8017708517797061,0.7630385487528345,0.8018155722473393,0.7630888265789382
28,False,1.0,0.5,10,23,True,0.813777226846113,0.7746598639455783,0.8134696588430512,0.774454553524448,0.813777226846113,0.7746598639455783,0.8138585903315295,0.7746721825708461,0.8136511091339893,0.774481832244144,0.813777226846113,0.7746598639455783,0.813777226846113,0.7746598639455783,0.8135466088471995,0.7744676317276011,0.813777226846113,0.7746598639455783,0.8138041671158752,0.7746654629422184
29,True,0.3,0.5,5,23,False,0.8048167168408005,0.7698412698412699,0.8045118398343114,0.7697452087029937,0.8048167168408005,0.7698412698412699,0.8049718515352587,0.770136842574427,0.8047756743621652,0.7699742705347605,0.8048167168408005,0.7698412698412699,0.8048167168408005,0.7698412698412699,0.8046083674574098,0.7697606930094352,0.8048167168408005,0.7698412698412699,0.8048589742537006,0.7698901042848061
30,True,0.5,0.5,10,23,True,0.8107667788206128,0.7712585034013606,0.8104890024441538,0.7710575961641164,0.8107667788206128,0.7712585034013606,0.8107494031216627,0.771241183811943,0.81042284366482,0.7710092068318983,0.8107667788206128,0.7712585034013606,0.8107667788206128,0.7712585034013606,0.8104545254960558,0.7710318491437869,0.8107667788206128,0.7712585034013606,0.8107566973432928,0.7712482937501184
31,True,0.3,0.3,20,23,True,0.8085355055781831,0.7814625850340136,0.8083080996305756,0.7813484105548278,0.8085355055781831,0.7814625850340136,0.8084923167203468,0.7814259906496592,0.8080585513896095,0.7810520292310399,0.8085355055781831,0.7814625850340136,0.8085355055781831,0.7814625850340136,0.8081661094293241,0.7811608606310907,0.8085355055781831,0.7814625850340136,0.8084967473059057,0.7814050040410894
32,False,1.0,1.0,5,23,False,0.817283513369931,0.7723922902494331,0.8174958006385288,0.7724660242599382,0.817283513369931,0.7723922902494331,0.8183842028305098,0.7729545120795344,0.8179583542683921,0.7727065988567613,0.817283513369931,0.7723922902494331,0.817283513369931,0.7723922902494331,0.8172426885687627,0.7723552541274604,0.817283513369931,0.7723922902494331,0.8173499745983731,0.7724424947703294
33,True,1.0,0.5,20,23,False,0.8137063927749247,0.7772108843537415,0.8134631398812519,0.777063688868701,0.8137063927749247,0.7772108843537415,0.813672424178446,0.7771705568235934,0.81329315781975,0.7768391067285495,0.8137063927749247,0.7772108843537415,0.8137063927749247,0.7772108843537415,0.8133698466495207,0.7769263516389953,0.8137063927749247,0.7772108843537415,0.8136811307638436,0.7771657204307658
