,activation,alpha,hidden_layer_sizes,learning_rate,max_iter,random_state,solver,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
13,identity,0.001,32,constant,200,23,adam,0.7483624454148472,0.7344398340248963,0.7593392247439245,0.7358583721258287,0.7483624454148472,0.7344398340248963,0.7626322585426477,0.7353599668471228,0.752995408772196,0.7309711286089239,0.7483624454148472,0.7344398340248963,0.7483624454148472,0.7344398340248963,0.7475331064011439,0.7315510999721526,0.7483624454148472,0.7344398340248963,0.7468222443893981,0.7330532416795793
14,logistic,0.001,32,adaptive,100,23,adam,0.7347161572052402,0.6721991701244814,0.7340719890516402,0.673448275862069,0.7347161572052402,0.6721991701244814,0.7346635720498442,0.675252539705251,0.7339668423272256,0.6737118386517474,0.7347161572052402,0.6721991701244814,0.7347161572052402,0.6721991701244814,0.7340158953787251,0.6721765931435852,0.7347161572052402,0.6721991701244814,0.7346863588296437,0.6723233435194098
15,relu,0.001,64,constant,200,23,adam,0.769650655021834,0.6721991701244814,0.7848910444155337,0.7043478260869566,0.769650655021834,0.6721991701244814,0.7822015639342925,0.7095074869204402,0.7634484266413073,0.6817930653405166,0.769650655021834,0.6721991701244814,0.769650655021834,0.6721991701244814,0.7633034354043078,0.665542380324989,0.769650655021834,0.6721991701244814,0.7652076012895657,0.6629971371663597
16,tanh,0.001,64,adaptive,100,23,adam,0.7456331877729258,0.7219917012448133,0.7618490418069672,0.7243206715037701,0.7456331877729258,0.7219917012448133,0.7657099594341199,0.7236165642161785,0.7513078966012012,0.7178132338720817,0.7456331877729258,0.7219917012448133,0.7456331877729258,0.7219917012448133,0.7440518448874647,0.7181876887097056,0.7456331877729258,0.7219917012448133,0.7430635055840515,0.7199538373867198
17,identity,0.001,32,invscaling,200,23,adam,0.7483624454148472,0.7344398340248963,0.7593392247439245,0.7358583721258287,0.7483624454148472,0.7344398340248963,0.7626322585426477,0.7353599668471228,0.752995408772196,0.7309711286089239,0.7483624454148472,0.7344398340248963,0.7483624454148472,0.7344398340248963,0.7475331064011439,0.7315510999721526,0.7483624454148472,0.7344398340248963,0.7468222443893981,0.7330532416795793
18,identity,0.01,32,constant,200,23,adam,0.7407205240174672,0.7302904564315352,0.7551277478039862,0.7320014144271569,0.7407205240174672,0.7302904564315352,0.7587700234803535,0.7314310950952831,0.7460876598357766,0.7265851636966432,0.7407205240174672,0.7302904564315352,0.7407205240174672,0.7302904564315352,0.7393467493975652,0.727114362860378,0.7407205240174672,0.7302904564315352,0.7384171274743231,0.7287024096459566
19,relu,0.01,64,adaptive,100,23,adam,0.7723799126637555,0.7385892116182573,0.7856589223584297,0.7414639351259069,0.7723799126637555,0.7385892116182573,0.7893475361625059,0.7405948326701058,0.7773935493428559,0.7344591794446746,0.7723799126637555,0.7385892116182573,0.7723799126637555,0.7385892116182573,0.7714477185728796,0.7350123043091261,0.7723799126637555,0.7385892116182573,0.7707306461952829,0.7366730112740798
20,tanh,0.01,32,invscaling,200,23,adam,0.740174672489083,0.7302904564315352,0.7555598628780452,0.7320014144271569,0.740174672489083,0.7302904564315352,0.7593022064861712,0.7314310950952831,0.7457286528216995,0.7265851636966432,0.740174672489083,0.7302904564315352,0.740174672489083,0.7302904564315352,0.7386484062933072,0.727114362860378,0.740174672489083,0.7302904564315352,0.7376672351674514,0.7287024096459566
21,tanh,0.001,32,adaptive,200,23,adam,0.7445414847161572,0.7344398340248963,0.7578504494167144,0.7358583721258287,0.7445414847161572,0.7344398340248963,0.7613942565855019,0.7353599668471228,0.7496759379282248,0.7309711286089239,0.7445414847161572,0.7344398340248963,0.7445414847161572,0.7344398340248963,0.7433657562391345,0.7315510999721526,0.7445414847161572,0.7344398340248963,0.7425124049251665,0.7330532416795793
22,relu,0.01,64,invscaling,200,23,adam,0.7691048034934498,0.6929460580912863,0.7728348389630794,0.7079668348954578,0.7691048034934498,0.6929460580912863,0.7717588671929939,0.7117956603553447,0.7655624463132189,0.6992333195192706,0.7691048034934498,0.6929460580912863,0.7691048034934498,0.6929460580912863,0.7662915059096942,0.691025641025641,0.7691048034934498,0.6929460580912863,0.767551191394958,0.6897116714544099
