,criterion,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split,n_estimators,random_state,acc_train,acc_val,precision_macro_train,precision_macro_val,precision_micro_train,precision_micro_val,precision_weighted_train,precision_weighted_val,recall_macro_train,recall_macro_val,recall_micro_train,recall_micro_val,recall_weighted_train,recall_weighted_val,f1_macro_train,f1_macro_val,f1_micro_train,f1_micro_val,f1_weighted_train,f1_weighted_val
64,gini,15.0,,30.0,2,2,100,23,0.7692307692307693,0.6744186046511628,0.7693418452652379,0.7032019704433498,0.7692307692307693,0.6744186046511628,0.7692892303015422,0.7051208614961623,0.7686273023573107,0.6785714285714286,0.7692307692307693,0.6744186046511628,0.7692307692307693,0.6744186046511628,0.768801752838403,0.6655555555555556,0.7692307692307693,0.6744186046511628,0.7690775490906384,0.6642894056847546
65,gini,5.0,log2,10.0,4,5,100,23,0.7353846153846154,0.6976744186046512,0.7412859161563825,0.7214285714285715,0.7353846153846154,0.6976744186046512,0.7404152324359579,0.7232558139534884,0.7329644508451452,0.7012987012987013,0.7353846153846154,0.6976744186046512,0.7353846153846154,0.6976744186046512,0.73227969348659,0.6916712630998345,0.7353846153846154,0.6976744186046512,0.7330781019746536,0.690670737182365
66,entropy,5.0,0.7,,1,5,50,23,0.7630769230769231,0.6744186046511628,0.7666511951728939,0.7032019704433498,0.7630769230769231,0.6744186046511628,0.7659667600906866,0.7051208614961623,0.7612749185173956,0.6785714285714286,0.7630769230769231,0.6744186046511628,0.7630769230769231,0.6744186046511628,0.7613052145630049,0.6655555555555556,0.7630769230769231,0.6744186046511628,0.7618746922996215,0.6642894056847546
67,gini,15.0,log2,30.0,1,2,100,23,0.7692307692307693,0.6511627906976745,0.7769536475958134,0.6702380952380952,0.7692307692307693,0.6511627906976745,0.77585037925795,0.6717054263565891,0.7667513075115591,0.6547619047619048,0.7692307692307693,0.6511627906976745,0.7692307692307693,0.6511627906976745,0.7663640981893817,0.6442360728075014,0.7692307692307693,0.6511627906976745,0.7670807659497285,0.6430816198258059
68,entropy,15.0,0.7,,1,10,10,23,0.7630769230769231,0.627906976744186,0.7629094631483166,0.6400462962962963,0.7630769230769231,0.627906976744186,0.7630464758171764,0.6411498708010336,0.7628098233911923,0.6309523809523809,0.7630769230769231,0.627906976744186,0.7630769230769231,0.627906976744186,0.7628524046434494,0.6228070175438596,0.7630769230769231,0.627906976744186,0.7630544712335757,0.6217870257037944
69,gini,,log2,10.0,4,2,10,23,0.7169230769230769,0.6511627906976745,0.7221502590673575,0.6846153846153846,0.7169230769230769,0.6511627906976745,0.7213790354722998,0.6865831842576028,0.7144887440309255,0.6558441558441558,0.7169230769230769,0.6511627906976745,0.7169230769230769,0.6511627906976745,0.7136015325670498,0.6386554621848739,0.7169230769230769,0.6511627906976745,0.7144556439728853,0.637092046120774
70,gini,,0.7,,4,2,100,23,0.7692307692307693,0.6744186046511628,0.7691650853889943,0.7032019704433498,0.7692307692307693,0.6744186046511628,0.7692044956940592,0.7051208614961623,0.7687978473432882,0.6785714285714286,0.7692307692307693,0.6744186046511628,0.7692307692307693,0.6744186046511628,0.7689157288990434,0.6655555555555556,0.7692307692307693,0.6744186046511628,0.7691520091478378,0.6642894056847546
71,entropy,15.0,sqrt,10.0,4,2,50,23,0.7384615384615385,0.6976744186046512,0.7408456675917361,0.7214285714285715,0.7384615384615385,0.6976744186046512,0.7403466638202993,0.7232558139534884,0.7368111877510801,0.7012987012987013,0.7384615384615385,0.6976744186046512,0.7384615384615385,0.6976744186046512,0.7367769106899542,0.6916712630998345,0.7384615384615385,0.6976744186046512,0.7373600510724256,0.690670737182365
72,entropy,5.0,0.7,30.0,2,5,100,23,0.7630769230769231,0.6511627906976745,0.7666511951728939,0.6702380952380952,0.7630769230769231,0.6511627906976745,0.7659667600906866,0.6717054263565891,0.7612749185173956,0.6547619047619048,0.7630769230769231,0.6511627906976745,0.7630769230769231,0.6511627906976745,0.7613052145630049,0.6442360728075014,0.7630769230769231,0.6511627906976745,0.7618746922996215,0.6430816198258059
73,gini,,sqrt,30.0,1,10,250,23,0.7692307692307693,0.6511627906976745,0.7691650853889943,0.6702380952380952,0.7692307692307693,0.6511627906976745,0.7692044956940592,0.6717054263565891,0.7687978473432882,0.6547619047619048,0.7692307692307693,0.6511627906976745,0.7692307692307693,0.6511627906976745,0.7689157288990434,0.6442360728075014,0.7692307692307693,0.6511627906976745,0.7691520091478378,0.6430816198258059
74,gini,15.0,log2,,4,10,250,23,0.76,0.6744186046511628,0.7601916641314268,0.7032019704433498,0.76,0.6744186046511628,0.7601095223608153,0.7051208614961623,0.7593041764572122,0.6785714285714286,0.76,0.6744186046511628,0.76,0.6744186046511628,0.7594876660341556,0.6655555555555556,0.76,0.6744186046511628,0.7597950664136622,0.6642894056847546
75,gini,20.0,log2,,2,2,10,23,0.76,0.6511627906976745,0.7598484848484848,0.6702380952380952,0.76,0.6511627906976745,0.7601212121212121,0.6717054263565891,0.7599863564011218,0.6547619047619048,0.76,0.6511627906976745,0.76,0.6511627906976745,0.7598886110479655,0.6442360728075014,0.76,0.6511627906976745,0.760031825414867,0.6430816198258059
76,gini,,,30.0,4,10,10,23,0.76,0.6976744186046512,0.7601499772761703,0.7214285714285715,0.76,0.6976744186046512,0.7605999091046811,0.7232558139534884,0.7603274463730767,0.7012987012987013,0.76,0.6976744186046512,0.76,0.6976744186046512,0.7599795485532495,0.6916712630998345,0.76,0.6976744186046512,0.760040902893501,0.690670737182365
77,gini,20.0,sqrt,30.0,2,10,10,23,0.7569230769230769,0.6511627906976745,0.7569681133075816,0.660633484162896,0.7569230769230769,0.6511627906976745,0.7573734407681239,0.6616857834368095,0.7571628894110514,0.6536796536796536,0.7569230769230769,0.6511627906976745,0.7569230769230769,0.6511627906976745,0.7568862502248861,0.6481178396072014,0.7569230769230769,0.6511627906976745,0.7569691102958154,0.6473566018345831
78,gini,,0.7,,4,10,50,23,0.7630769230769231,0.627906976744186,0.7629094631483166,0.6400462962962963,0.7630769230769231,0.627906976744186,0.7630464758171764,0.6411498708010336,0.7628098233911923,0.6309523809523809,0.7630769230769231,0.627906976744186,0.7630769230769231,0.627906976744186,0.7628524046434494,0.6228070175438596,0.7630769230769231,0.627906976744186,0.7630544712335757,0.6217870257037944
79,entropy,15.0,0.5,30.0,1,10,100,23,0.7692307692307693,0.6511627906976745,0.7699435631482612,0.6702380952380952,0.7692307692307693,0.6511627906976745,0.7697059651757638,0.6717054263565891,0.7682862123853559,0.6547619047619048,0.7692307692307693,0.6511627906976745,0.7692307692307693,0.6511627906976745,0.7685207168023096,0.6442360728075014,0.7692307692307693,0.6511627906976745,0.7688757430165394,0.6430816198258059
80,gini,5.0,log2,,1,5,10,23,0.7507692307692307,0.6744186046511628,0.7533726487819921,0.6898148148148149,0.7507692307692307,0.6744186046511628,0.7528277473374606,0.6912144702842377,0.7491283256272265,0.6774891774891775,0.7507692307692307,0.6744186046511628,0.7507692307692307,0.6744186046511628,0.7491638795986622,0.6699561403508771,0.7507692307692307,0.6744186046511628,0.7497195780807822,0.66906364749082
81,entropy,5.0,sqrt,,4,2,250,23,0.7569230769230769,0.6511627906976745,0.7611818605373506,0.6702380952380952,0.7569230769230769,0.6511627906976745,0.7604303104877729,0.6717054263565891,0.7549458045933449,0.6547619047619048,0.7569230769230769,0.6511627906976745,0.7569230769230769,0.6511627906976745,0.7548340892814513,0.6442360728075014,0.7569230769230769,0.6511627906976745,0.7554607855739391,0.6430816198258059
82,gini,,sqrt,,2,10,100,23,0.7661538461538462,0.6511627906976745,0.7661578187893978,0.6702380952380952,0.7661538461538462,0.6511627906976745,0.7661557156293999,0.6717054263565891,0.7656332903812628,0.6547619047619048,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6511627906976745,0.7657790927021696,0.6442360728075014,0.7661538461538462,0.6511627906976745,0.7660385373994841,0.6430816198258059
83,entropy,5.0,0.5,10.0,4,5,10,23,0.7446153846153846,0.6744186046511628,0.7459770114942528,0.6898148148148149,0.7446153846153846,0.6744186046511628,0.7456268788682582,0.6912144702842377,0.7433108466611082,0.6774891774891775,0.7446153846153846,0.6744186046511628,0.7446153846153846,0.6744186046511628,0.7434397618436195,0.6699561403508771,0.7446153846153846,0.6744186046511628,0.7439206984320689,0.66906364749082
84,entropy,20.0,log2,,2,10,100,23,0.7661538461538462,0.6511627906976745,0.7659743803532176,0.6702380952380952,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6717054263565891,0.7659743803532176,0.6547619047619048,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6511627906976745,0.7659743803532176,0.6442360728075014,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6430816198258059
85,gini,15.0,0.7,10.0,4,10,250,23,0.76,0.6511627906976745,0.7639114934511353,0.6702380952380952,0.76,0.6511627906976745,0.7631930558784779,0.6717054263565891,0.7581103615553703,0.6547619047619048,0.76,0.6511627906976745,0.76,0.6511627906976745,0.7580737517178195,0.6442360728075014,0.76,0.6511627906976745,0.7586715529088411,0.6430816198258059
86,gini,,log2,30.0,2,2,250,23,0.7661538461538462,0.6511627906976745,0.7711056644880174,0.6702380952380952,0.7661538461538462,0.6511627906976745,0.7702647896765543,0.6717054263565891,0.7640983855074661,0.6547619047619048,0.7661538461538462,0.6511627906976745,0.7661538461538462,0.6511627906976745,0.7640067262860201,0.6442360728075014,0.7661538461538462,0.6511627906976745,0.7646300836670018,0.6430816198258059
87,gini,5.0,,30.0,1,10,50,23,0.7692307692307693,0.6511627906976745,0.772936489518063,0.6702380952380952,0.7692307692307693,0.6511627906976745,0.7722268835056024,0.6717054263565891,0.7674334874554688,0.6547619047619048,0.7692307692307693,0.6511627906976745,0.7692307692307693,0.6511627906976745,0.76750507911981,0.6442360728075014,0.7692307692307693,0.6511627906976745,0.768059765226904,0.6430816198258059
88,entropy,,,,1,5,50,23,0.7692307692307693,0.6744186046511628,0.7693418452652379,0.7032019704433498,0.7692307692307693,0.6744186046511628,0.7692892303015422,0.7051208614961623,0.7686273023573107,0.6785714285714286,0.7692307692307693,0.6744186046511628,0.7692307692307693,0.6744186046511628,0.768801752838403,0.6655555555555556,0.7692307692307693,0.6744186046511628,0.7690775490906384,0.6642894056847546
89,entropy,20.0,,10.0,1,2,50,23,0.7630769230769231,0.6511627906976745,0.7666511951728939,0.6702380952380952,0.7630769230769231,0.6511627906976745,0.7659667600906866,0.6717054263565891,0.7612749185173956,0.6547619047619048,0.7630769230769231,0.6511627906976745,0.7630769230769231,0.6511627906976745,0.7613052145630049,0.6442360728075014,0.7630769230769231,0.6511627906976745,0.7618746922996215,0.6430816198258059
90,gini,15.0,0.7,30.0,4,2,100,23,0.7692307692307693,0.6511627906976745,0.7690573615215579,0.6702380952380952,0.7692307692307693,0.6511627906976745,0.769280314290544,0.6717054263565891,0.7691389373152429,0.6547619047619048,0.7692307692307693,0.6511627906976745,0.7692307692307693,0.6511627906976745,0.7690908574189331,0.6442360728075014,0.7692307692307693,0.6511627906976745,0.7692482582072487,0.6430816198258059
91,entropy,15.0,0.7,30.0,2,5,10,23,0.7692307692307693,0.6046511627906976,0.7690703670003034,0.6119909502262444,0.7692307692307693,0.6046511627906976,0.7692016051888664,0.6128064821635273,0.7689683923292656,0.6071428571428572,0.7692307692307693,0.6046511627906976,0.7692307692307693,0.6046511627906976,0.7690120824449183,0.6012002182214948,0.7692307692307693,0.6046511627906976,0.7692089005521842,0.6003374820791941
92,entropy,,log2,10.0,1,10,50,23,0.7261538461538461,0.6976744186046512,0.7296358130144432,0.7214285714285715,0.7261538461538461,0.6976744186046512,0.7290213482743378,0.7232558139534884,0.7241529599029788,0.7012987012987013,0.7261538461538461,0.6976744186046512,0.7261538461538461,0.6976744186046512,0.723800429696825,0.6916712630998345,0.7261538461538461,0.6976744186046512,0.7245064546339314,0.690670737182365
93,gini,5.0,sqrt,30.0,4,5,100,23,0.7538461538461538,0.6744186046511628,0.7561764026783653,0.6898148148148149,0.7538461538461538,0.6744186046511628,0.7556648846420262,0.6912144702842377,0.7522928825892519,0.6774891774891775,0.7538461538461538,0.6744186046511628,0.7538461538461538,0.6744186046511628,0.7523809523809524,0.6699561403508771,0.7538461538461538,0.6744186046511628,0.7529084249084249,0.66906364749082
94,gini,5.0,log2,30.0,2,5,250,23,0.7630769230769231,0.6744186046511628,0.7684210526315789,0.7032019704433498,0.7630769230769231,0.6744186046511628,0.7675465587044534,0.7051208614961623,0.7609338285454408,0.6785714285714286,0.7630769230769231,0.6744186046511628,0.7630769230769231,0.6744186046511628,0.7607575453389547,0.6655555555555556,0.7630769230769231,0.6744186046511628,0.7614098703277582,0.6642894056847546
95,gini,15.0,log2,30.0,2,10,100,23,0.76,0.6744186046511628,0.7598619329388561,0.7032019704433498,0.76,0.6744186046511628,0.7599575178273403,0.7051208614961623,0.759645266429167,0.6785714285714286,0.76,0.6744186046511628,0.76,0.6744186046511628,0.7597247497725206,0.6655555555555556,0.76,0.6744186046511628,0.7599499545040946,0.6642894056847546
96,gini,20.0,0.5,,1,10,100,23,0.7692307692307693,0.6744186046511628,0.7693418452652379,0.7032019704433498,0.7692307692307693,0.6744186046511628,0.7692892303015422,0.7051208614961623,0.7686273023573107,0.6785714285714286,0.7692307692307693,0.6744186046511628,0.7692307692307693,0.6744186046511628,0.768801752838403,0.6655555555555556,0.7692307692307693,0.6744186046511628,0.7690775490906384,0.6642894056847546
97,gini,20.0,0.7,,2,10,50,23,0.7692307692307693,0.6511627906976745,0.7691650853889943,0.6702380952380952,0.7692307692307693,0.6511627906976745,0.7692044956940592,0.6717054263565891,0.7687978473432882,0.6547619047619048,0.7692307692307693,0.6511627906976745,0.7692307692307693,0.6511627906976745,0.7689157288990434,0.6442360728075014,0.7692307692307693,0.6511627906976745,0.7691520091478378,0.6430816198258059
98,gini,5.0,log2,10.0,4,2,250,23,0.7476923076923077,0.6976744186046512,0.7530475892787372,0.7214285714285715,0.7476923076923077,0.6976744186046512,0.7522020185019325,0.7232558139534884,0.745452133707269,0.7012987012987013,0.7476923076923077,0.6976744186046512,0.7476923076923077,0.6976744186046512,0.7450639014310859,0.6916712630998345,0.7476923076923077,0.6976744186046512,0.7457807395023281,0.690670737182365
99,entropy,15.0,sqrt,30.0,4,10,100,23,0.7661538461538462,0.6744186046511628,0.7659743803532176,0.7032019704433498,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.7051208614961623,0.7659743803532176,0.6785714285714286,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.6744186046511628,0.7659743803532176,0.6655555555555556,0.7661538461538462,0.6744186046511628,0.7661538461538462,0.6642894056847546
